,GX000-01-10544170,GX000-09-2703409,GX000-10-4524900,GX000-14-10770491,GX000-14-16748010,GX000-14-5445022,GX000-16-0145015,GX000-16-4063715,GX000-21-2440731,GX000-22-12322384
launder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.506891382573954
gain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
submit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
loan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
read,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12296272936737,0.0,0.506891382573954
buy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714604551496203,0.0,0.0
dealer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
privat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
parti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
alway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
thoroughli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
bring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
mechan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.506891382573954
eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
nose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ftc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8731823768924616,0.0,0.0
spam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
urg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794005057218004,0.0,0.0
themselv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
restrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
barrag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
messeng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
pop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
advertis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6191007585827005,0.0,0.0
block,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
repeatedli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
sent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
everi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
purchas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474638269994186,0.0,0.506891382573954
iss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
instead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
hoax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
debit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714604551496203,0.0,0.0
encourag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
surrend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
made,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
thief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
phish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
credit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811224274646416,0.0,0.0
allegedli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.506891382573954
hijack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
decept,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
con,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
agre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5415308486244913,0.0,0.506891382573954
settl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
alleg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474638269994186,0.0,0.506891382573954
like,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474638269994186,0.5075495483253991,0.0
pose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
claim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738201517165401,0.0,0.0
bill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830616972489827,0.5301981933015965,0.0
aol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429209102992406,0.0,0.0
lose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
hyperlink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
bodi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
when,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535597870249564,0.5050330322169327,0.0
real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
but,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296648918746367,0.5050330322169327,0.0
not,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624592545873474,0.5025165161084664,0.0
get,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652627621242007,0.5075495483253991,0.0
hook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
unless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
reconfirm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
repli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
supposedli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
genuin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
bogu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794005057218004,0.0,0.0
expos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
your,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
anonym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
mislead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
show,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.5025165161084664,0.0
across,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
leav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
confus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.5050330322169327,0.0
say,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.5125825805423319,0.0
just,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.5125825805423319,0.0
want,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
let,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
everyon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
heard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
four,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.506891382573954
bureau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535597870249564,0.0,0.506891382573954
start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
releas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679758906063178,0.506178386525815,0.5394783056982846
anyon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
request,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714604551496203,0.0,0.0
opt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
coupl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
rise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
merri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.5075495483253991,0.0
christma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.5226486449761973,0.0
last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474638269994186,0.5025165161084664,0.0
kevin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.5150990966507982,0.0
pilgrim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
mistakenli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
dupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
impostor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
broken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555803540052603,0.0,0.0
unbeknownst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
assum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5534096283335355,0.5020594621752716,0.5169192738706934
favor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
buyer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952806068661605,0.0,0.0
peddl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
much,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
fraudul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7937818711706612,0.0,0.0
becam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143813654488609,0.0,0.0
domin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
leagu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
dramat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
amount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553396805374346,0.0,0.5137827651479081
lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
categori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296648918746367,0.0,0.506891382573954
ifw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
doubl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
percent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985012643045009,0.0,0.0
merchandis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
nigerian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
cdic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
invest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429209102992406,0.0,0.0
canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
deposit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111607080105205,0.0,0.0
insur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
american,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436987868183472,0.506178386525815,0.5056397579568978
investor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555803540052603,0.0,0.0
depositor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714604551496203,0.0,0.0
cashabl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
guarante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
purport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.5206741477218622
trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
said,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
held,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
signatur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
gillian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
strong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
forgeri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
bear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
wordmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
registri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
propos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
devis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
yet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
anoth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
trick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
give,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
someon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
phoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
caller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.506891382573954
debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
otherwis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
onc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
lurk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
inbox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ncl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5873405562939804,0.0,0.0
dubiou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
fastest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
african,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
amass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
fortun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
safekeep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
came,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
scheme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826211631601409,0.0,0.0
franchis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
netforc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
join,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
eight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
canadian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
cure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5118659567498547,0.5100660644338655,0.0
partner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
unsubscrib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
seller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
radiat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.5125825805423319,0.0
patch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
purportedli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
electromagnet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
emit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
cellular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
unsubstanti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
energi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
therebi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
exposur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
accord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111607080105205,0.0,0.0
emiss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.5276816771931301,0.0
total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
per,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
though,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714604551496203,0.0,0.0
victim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746811125879608,0.0,0.0
paid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
safest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
pay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571195740499128,0.0,0.5206741477218622
disput,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
someth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
wrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
substitut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
add,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
extra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
els,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
gone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
tradit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
campaign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635204045774402,0.0,0.0
approxim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
harri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
whop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
somewhat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
win,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.5025165161084664,0.0
telemarket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349808597270606,0.0,0.0
aspect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.506891382573954
respect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.506891382573954
big,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
certain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
entertain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
hundr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
unexpect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
that,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.506891382573954
disconnect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
reconnect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
dial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
wrongdo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
scholarship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
unfortun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
prey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
look,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
tell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
tale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
job,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349808597270606,0.0,0.0
vacanc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
postal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
classifi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
newspap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476403034330802,0.0,0.0
fee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714604551496203,0.0,0.0
seeker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
far,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
impli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
creation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
fraudster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
hire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
exam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
rememb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238201517165401,0.0,0.0
never,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397002528609002,0.0,0.0
sting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.5137827651479081
huckster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
earn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
shill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
promot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714604551496203,0.0,0.0
caught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.506891382573954
spanish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317602022887201,0.0,0.0
languag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
bonu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
accept,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.5025165161084664,0.0
bonus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
prefer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
atm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
upon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
balanc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237319134997094,0.0,0.5137827651479081
europ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059329783749273,0.5075495483253991,0.0
therefor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
ultim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
dishonor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158801011443601,0.0,0.0
suffer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
unabl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079400505721801,0.0,0.0
